--- Log Capture Start: 20260227_185350 ---
02-27 18:46:20.841 D/BleProximity: 📶 RSSI: -40
02-27 18:46:21.144 D/BleProximity: 📶 RSSI: -40
02-27 18:46:21.447 D/BleProximity: 📶 RSSI: -40
02-27 18:46:21.754 D/BleProximity: 📶 RSSI: -39
02-27 18:46:22.060 D/BleProximity: 📶 RSSI: -40
02-27 18:46:22.366 D/BleProximity: 📶 RSSI: -39
02-27 18:46:22.668 D/BleProximity: 📶 RSSI: -40
02-27 18:46:22.971 D/BleProximity: 📶 RSSI: -40
02-27 18:46:23.274 D/BleProximity: 📶 RSSI: -39
02-27 18:46:23.580 D/BleProximity: 📶 RSSI: -40
02-27 18:46:23.882 D/BleProximity: 📶 RSSI: -40
02-27 18:46:24.184 D/BleProximity: 📶 RSSI: -40
02-27 18:46:24.491 D/BleProximity: 📶 RSSI: -39
02-27 18:46:24.794 D/BleProximity: 📶 RSSI: -39
02-27 18:46:25.100 D/BleProximity: 📶 RSSI: -39
02-27 18:46:25.403 D/BleProximity: 📶 RSSI: -39
02-27 18:46:25.709 D/BleProximity: 📶 RSSI: -40
02-27 18:46:26.012 D/BleProximity: 📶 RSSI: -40
02-27 18:46:26.319 D/BleProximity: 📶 RSSI: -40
02-27 18:46:26.624 D/BleProximity: 📶 RSSI: -39
02-27 18:46:26.927 D/BleProximity: 📶 RSSI: -40
02-27 18:46:27.231 D/BleProximity: 📶 RSSI: -40
02-27 18:46:27.532 D/BleProximity: 📶 RSSI: -39
02-27 18:46:27.836 D/BleProximity: 📶 RSSI: -40
02-27 18:46:28.141 D/BleProximity: 📶 RSSI: -39
02-27 18:46:28.444 D/BleProximity: 📶 RSSI: -40
02-27 18:46:28.747 D/BleProximity: 📶 RSSI: -39
02-27 18:46:29.049 D/BleProximity: 📶 RSSI: -40
02-27 18:46:29.357 D/BleProximity: 📶 RSSI: -40
02-27 18:46:29.659 D/BleProximity: 📶 RSSI: -39
02-27 18:46:29.961 D/BleProximity: 📶 RSSI: -40
02-27 18:46:30.263 D/BleProximity: 📶 RSSI: -39
02-27 18:46:30.566 D/BleProximity: 📶 RSSI: -40
02-27 18:46:30.867 D/BleProximity: 📶 RSSI: -40
02-27 18:46:31.170 D/BleProximity: 📶 RSSI: -40
02-27 18:46:31.472 D/BleProximity: 📶 RSSI: -39
02-27 18:46:31.776 D/BleProximity: 📶 RSSI: -40
02-27 18:46:32.078 D/BleProximity: 📶 RSSI: -40
02-27 18:46:32.384 D/BleProximity: 📶 RSSI: -40
02-27 18:46:32.687 D/BleProximity: 📶 RSSI: -41
02-27 18:46:32.990 D/BleProximity: 📶 RSSI: -40
02-27 18:46:33.293 D/BleProximity: 📶 RSSI: -40
02-27 18:46:33.595 D/BleProximity: 📶 RSSI: -40
02-27 18:46:33.898 D/BleProximity: 📶 RSSI: -41
02-27 18:46:34.201 D/BleProximity: 📶 RSSI: -40
02-27 18:46:34.503 D/BleProximity: 📶 RSSI: -41
02-27 18:46:34.808 D/BleProximity: 📶 RSSI: -41
02-27 18:46:35.113 D/BleProximity: 📶 RSSI: -40
02-27 18:46:35.419 D/BleProximity: 📶 RSSI: -40
02-27 18:46:35.721 D/BleProximity: 📶 RSSI: -40
02-27 18:46:36.023 D/BleProximity: 📶 RSSI: -41
02-27 18:46:36.330 D/BleProximity: 📶 RSSI: -41
02-27 18:46:36.632 D/BleProximity: 📶 RSSI: -41
02-27 18:46:36.938 D/BleProximity: 📶 RSSI: -41
02-27 18:46:37.239 D/BleProximity: 📶 RSSI: -40
02-27 18:46:37.539 D/BleProximity: 📶 RSSI: -40
02-27 18:46:37.839 D/BleProximity: 📶 RSSI: -40
02-27 18:46:38.144 D/BleProximity: 📶 RSSI: -36
02-27 18:46:38.445 D/BleProximity: 📶 RSSI: -34
02-27 18:46:38.749 D/BleProximity: 📶 RSSI: -34
02-27 18:46:39.052 D/BleProximity: 📶 RSSI: -38
02-27 18:46:39.357 D/BleProximity: 📶 RSSI: -36
02-27 18:46:39.658 D/BleProximity: 📶 RSSI: -39
02-27 18:46:39.965 D/BleProximity: 📶 RSSI: -40
02-27 18:46:40.268 D/BleProximity: 📶 RSSI: -40
02-27 18:46:40.573 D/BleProximity: 📶 RSSI: -40
02-27 18:46:40.874 D/BleProximity: 📶 RSSI: -40
02-27 18:46:41.181 D/BleProximity: 📶 RSSI: -41
02-27 18:46:41.484 D/BleProximity: 📶 RSSI: -40
02-27 18:46:41.785 D/BleProximity: 📶 RSSI: -41
02-27 18:46:42.088 D/BleProximity: 📶 RSSI: -40
02-27 18:46:42.391 D/BleProximity: 📶 RSSI: -40
02-27 18:46:42.695 D/BleProximity: 📶 RSSI: -40
02-27 18:46:42.997 D/BleProximity: 📶 RSSI: -40
02-27 18:46:43.301 D/BleProximity: 📶 RSSI: -40
02-27 18:46:43.602 D/BleProximity: 📶 RSSI: -42
02-27 18:46:43.904 D/BleProximity: 📶 RSSI: -42
02-27 18:46:44.208 D/BleProximity: 📶 RSSI: -42
02-27 18:46:44.514 D/BleProximity: 📶 RSSI: -42
02-27 18:46:44.817 D/BleProximity: 📶 RSSI: -42
02-27 18:46:45.121 D/BleProximity: 📶 RSSI: -41
02-27 18:46:45.424 D/BleProximity: 📶 RSSI: -42
02-27 18:46:45.730 D/BleProximity: 📶 RSSI: -42
02-27 18:46:46.035 D/BleProximity: 📶 RSSI: -42
02-27 18:46:46.337 D/BleProximity: 📶 RSSI: -42
02-27 18:46:46.638 D/BleProximity: 📶 RSSI: -42
02-27 18:46:46.946 D/BleProximity: 📶 RSSI: -43
02-27 18:46:47.249 D/BleProximity: 📶 RSSI: -42
02-27 18:46:47.556 D/BleProximity: 📶 RSSI: -42
02-27 18:46:47.859 D/BleProximity: 📶 RSSI: -42
02-27 18:46:48.162 D/BleProximity: 📶 RSSI: -42
02-27 18:46:48.464 D/BleProximity: 📶 RSSI: -41
02-27 18:46:48.767 D/BleProximity: 📶 RSSI: -41
02-27 18:46:49.069 D/BleProximity: 📶 RSSI: -43
02-27 18:46:49.372 D/BleProximity: 📶 RSSI: -42
02-27 18:46:49.674 D/BleProximity: 📶 RSSI: -41
02-27 18:46:49.980 D/BleProximity: 📶 RSSI: -41
02-27 18:46:50.285 D/BleProximity: 📶 RSSI: -43
02-27 18:46:50.588 D/BleProximity: 📶 RSSI: -41
02-27 18:46:50.890 D/BleProximity: 📶 RSSI: -41
02-27 18:46:51.197 D/BleProximity: 📶 RSSI: -43
02-27 18:46:51.499 D/BleProximity: 📶 RSSI: -42
02-27 18:46:51.802 D/BleProximity: 📶 RSSI: -41
02-27 18:46:52.104 D/BleProximity: 📶 RSSI: -42
02-27 18:46:52.407 D/BleProximity: 📶 RSSI: -43
02-27 18:46:52.711 D/BleProximity: 📶 RSSI: -43
02-27 18:46:53.013 D/BleProximity: 📶 RSSI: -42
02-27 18:46:53.316 D/BleProximity: 📶 RSSI: -42
02-27 18:46:53.619 D/BleProximity: 📶 RSSI: -44
02-27 18:46:53.922 D/BleProximity: 📶 RSSI: -43
02-27 18:46:54.224 D/BleProximity: 📶 RSSI: -42
02-27 18:46:54.527 D/BleProximity: 📶 RSSI: -43
02-27 18:46:54.832 D/BleProximity: 📶 RSSI: -43
02-27 18:46:55.135 D/BleProximity: 📶 RSSI: -43
02-27 18:46:55.438 D/BleProximity: 📶 RSSI: -42
02-27 18:46:55.741 D/BleProximity: 📶 RSSI: -44
02-27 18:46:56.044 D/BleProximity: 📶 RSSI: -44
02-27 18:46:56.351 D/BleProximity: 📶 RSSI: -43
02-27 18:46:56.653 D/BleProximity: 📶 RSSI: -42
02-27 18:46:56.955 D/BleProximity: 📶 RSSI: -44
02-27 18:46:57.259 D/BleProximity: 📶 RSSI: -43
02-27 18:46:57.562 D/BleProximity: 📶 RSSI: -42
02-27 18:46:57.868 D/BleProximity: 📶 RSSI: -43
02-27 18:46:58.172 D/BleProximity: 📶 RSSI: -44
02-27 18:46:58.477 D/BleProximity: 📶 RSSI: -43
02-27 18:46:58.780 D/BleProximity: 📶 RSSI: -43
02-27 18:46:59.086 D/BleProximity: 📶 RSSI: -44
02-27 18:46:59.389 D/BleProximity: 📶 RSSI: -41
02-27 18:46:59.692 D/BleProximity: 📶 RSSI: -42
02-27 18:46:59.994 D/BleProximity: 📶 RSSI: -43
02-27 18:47:00.296 D/BleProximity: 📶 RSSI: -44
02-27 18:47:00.604 D/BleProximity: 📶 RSSI: -43
02-27 18:47:00.910 D/BleProximity: 📶 RSSI: -42
02-27 18:47:01.213 D/BleProximity: 📶 RSSI: -43
02-27 18:47:01.521 D/BleProximity: 📶 RSSI: -43
02-27 18:47:01.823 D/BleProximity: 📶 RSSI: -43
02-27 18:47:02.129 D/BleProximity: 📶 RSSI: -42
02-27 18:47:02.431 D/BleProximity: 📶 RSSI: -42
02-27 18:47:02.730 D/BleProximity: 📶 RSSI: -43
02-27 18:47:03.034 D/BleProximity: 📶 RSSI: -43
02-27 18:47:03.336 D/BleProximity: 📶 RSSI: -42
02-27 18:47:03.639 D/BleProximity: 📶 RSSI: -42
02-27 18:47:03.942 D/BleProximity: 📶 RSSI: -43
02-27 18:47:04.244 D/BleProximity: 📶 RSSI: -42
02-27 18:47:04.551 D/BleProximity: 📶 RSSI: -42
02-27 18:47:04.852 D/BleProximity: 📶 RSSI: -43
02-27 18:47:05.156 D/BleProximity: 📶 RSSI: -42
02-27 18:47:05.458 D/BleProximity: 📶 RSSI: -41
02-27 18:47:05.763 D/BleProximity: 📶 RSSI: -42
02-27 18:47:06.067 D/BleProximity: 📶 RSSI: -42
02-27 18:47:06.369 D/BleProximity: 📶 RSSI: -41
02-27 18:47:06.675 D/BleProximity: 📶 RSSI: -42
02-27 18:47:06.978 D/BleProximity: 📶 RSSI: -41
02-27 18:47:07.281 D/BleProximity: 📶 RSSI: -40
02-27 18:47:07.584 D/BleProximity: 📶 RSSI: -41
02-27 18:47:07.890 D/BleProximity: 📶 RSSI: -42
02-27 18:47:08.193 D/BleProximity: 📶 RSSI: -41
02-27 18:47:08.495 D/BleProximity: 📶 RSSI: -40
02-27 18:47:08.797 D/BleProximity: 📶 RSSI: -41
02-27 18:47:09.099 D/BleProximity: 📶 RSSI: -43
02-27 18:47:09.408 D/BleProximity: 📶 RSSI: -40
02-27 18:47:09.711 D/BleProximity: 📶 RSSI: -40
02-27 18:47:10.014 D/BleProximity: 📶 RSSI: -42
02-27 18:47:10.318 D/BleProximity: 📶 RSSI: -41
02-27 18:47:10.622 D/BleProximity: 📶 RSSI: -40
02-27 18:47:10.929 D/BleProximity: 📶 RSSI: -41
02-27 18:47:11.231 D/BleProximity: 📶 RSSI: -44
02-27 18:47:11.535 D/BleProximity: 📶 RSSI: -42
02-27 18:47:11.838 D/BleProximity: 📶 RSSI: -41
02-27 18:47:12.143 D/BleProximity: 📶 RSSI: -42
02-27 18:47:12.448 D/BleProximity: 📶 RSSI: -43
02-27 18:47:12.751 D/BleProximity: 📶 RSSI: -41
02-27 18:47:13.051 D/BleProximity: 📶 RSSI: -40
02-27 18:47:13.359 D/BleProximity: 📶 RSSI: -44
02-27 18:47:13.661 D/BleProximity: 📶 RSSI: -43
02-27 18:47:13.964 D/BleProximity: 📶 RSSI: -41
02-27 18:47:14.267 D/BleProximity: 📶 RSSI: -42
02-27 18:47:14.571 D/BleProximity: 📶 RSSI: -44
02-27 18:47:14.878 D/BleProximity: 📶 RSSI: -42
02-27 18:47:15.181 D/BleProximity: 📶 RSSI: -41
02-27 18:47:15.486 D/BleProximity: 📶 RSSI: -43
02-27 18:47:15.793 D/BleProximity: 📶 RSSI: -44
02-27 18:47:16.094 D/BleProximity: 📶 RSSI: -41
02-27 18:47:16.396 D/BleProximity: 📶 RSSI: -41
02-27 18:47:16.698 D/BleProximity: 📶 RSSI: -44
02-27 18:47:17.004 D/BleProximity: 📶 RSSI: -44
02-27 18:47:17.306 D/BleProximity: 📶 RSSI: -42
02-27 18:47:17.612 D/BleProximity: 📶 RSSI: -43
02-27 18:47:17.915 D/BleProximity: 📶 RSSI: -44
02-27 18:47:18.222 D/BleProximity: 📶 RSSI: -43
02-27 18:47:18.528 D/BleProximity: 📶 RSSI: -41
02-27 18:47:18.830 D/BleProximity: 📶 RSSI: -43
02-27 18:47:19.134 D/BleProximity: 📶 RSSI: -44
02-27 18:47:19.436 D/BleProximity: 📶 RSSI: -38
02-27 18:47:19.742 D/BleProximity: 📶 RSSI: -41
02-27 18:47:20.048 D/BleProximity: 📶 RSSI: -43
02-27 18:47:20.346 D/BleProximity: 📶 RSSI: -42
02-27 18:47:20.651 D/BleProximity: 📶 RSSI: -40
02-27 18:47:20.954 D/BleProximity: 📶 RSSI: -41
02-27 18:47:21.259 D/BleProximity: 📶 RSSI: -42
02-27 18:47:21.565 D/BleProximity: 📶 RSSI: -40
02-27 18:47:21.867 D/BleProximity: 📶 RSSI: -39
02-27 18:47:22.174 D/BleProximity: 📶 RSSI: -41
02-27 18:47:22.478 D/BleProximity: 📶 RSSI: -42
02-27 18:47:22.781 D/BleProximity: 📶 RSSI: -39
02-27 18:47:23.083 D/BleProximity: 📶 RSSI: -40
02-27 18:47:23.386 D/BleProximity: 📶 RSSI: -41
02-27 18:47:23.691 D/BleProximity: 📶 RSSI: -41
02-27 18:47:23.995 D/BleProximity: 📶 RSSI: -40
02-27 18:47:24.297 D/BleProximity: 📶 RSSI: -42
02-27 18:47:24.599 D/BleProximity: 📶 RSSI: -43
02-27 18:47:24.903 D/BleProximity: 📶 RSSI: -40
02-27 18:47:25.209 D/BleProximity: 📶 RSSI: -38
02-27 18:47:25.511 D/BleProximity: 📶 RSSI: -38
02-27 18:47:25.815 D/BleProximity: 📶 RSSI: -40
02-27 18:47:26.118 D/BleProximity: 📶 RSSI: -39
02-27 18:47:26.420 D/BleProximity: 📶 RSSI: -38
02-27 18:47:26.722 D/BleProximity: 📶 RSSI: -40
02-27 18:47:27.025 D/BleProximity: 📶 RSSI: -40
02-27 18:47:27.332 D/BleProximity: 📶 RSSI: -38
02-27 18:47:27.632 D/BleProximity: 📶 RSSI: -38
02-27 18:47:27.935 D/BleProximity: 📶 RSSI: -40
02-27 18:47:28.239 D/BleProximity: 📶 RSSI: -39
02-27 18:47:28.541 D/BleProximity: 📶 RSSI: -38
02-27 18:47:28.847 D/BleProximity: 📶 RSSI: -38
02-27 18:47:29.151 D/BleProximity: 📶 RSSI: -40
02-27 18:47:29.459 D/BleProximity: 📶 RSSI: -38
02-27 18:47:29.764 D/BleProximity: 📶 RSSI: -38
02-27 18:47:30.067 D/BleProximity: 📶 RSSI: -40
02-27 18:47:30.369 D/BleProximity: 📶 RSSI: -40
02-27 18:47:30.670 D/BleProximity: 📶 RSSI: -38
02-27 18:47:30.975 D/BleProximity: 📶 RSSI: -38
02-27 18:47:31.280 D/BleProximity: 📶 RSSI: -40
02-27 18:47:31.585 D/BleProximity: 📶 RSSI: -39
02-27 18:47:31.895 D/BleProximity: 📶 RSSI: -38
02-27 18:47:32.189 D/BleProximity: 📶 RSSI: -40
02-27 18:47:32.496 D/BleProximity: 📶 RSSI: -41
02-27 18:47:32.798 D/BleProximity: 📶 RSSI: -39
02-27 18:47:33.101 D/BleProximity: 📶 RSSI: -39
02-27 18:47:33.403 D/BleProximity: 📶 RSSI: -40
02-27 18:47:33.706 D/BleProximity: 📶 RSSI: -41
02-27 18:47:34.010 D/BleProximity: 📶 RSSI: -38
02-27 18:47:34.313 D/BleProximity: 📶 RSSI: -39
02-27 18:47:34.619 D/BleProximity: 📶 RSSI: -41
02-27 18:47:34.920 D/BleProximity: 📶 RSSI: -40
02-27 18:47:35.224 D/BleProximity: 📶 RSSI: -38
02-27 18:47:35.528 D/BleProximity: 📶 RSSI: -40
02-27 18:47:35.829 D/BleProximity: 📶 RSSI: -41
02-27 18:47:36.134 D/BleProximity: 📶 RSSI: -39
02-27 18:47:36.437 D/BleProximity: 📶 RSSI: -39
02-27 18:47:36.740 D/BleProximity: 📶 RSSI: -40
02-27 18:47:37.046 D/BleProximity: 📶 RSSI: -40
02-27 18:47:37.347 D/BleProximity: 📶 RSSI: -38
02-27 18:47:37.652 D/BleProximity: 📶 RSSI: -39
02-27 18:47:37.952 D/BleProximity: 📶 RSSI: -40
02-27 18:47:38.257 D/BleProximity: 📶 RSSI: -39
02-27 18:47:38.561 D/BleProximity: 📶 RSSI: -38
02-27 18:47:38.862 D/BleProximity: 📶 RSSI: -40
02-27 18:47:39.169 D/BleProximity: 📶 RSSI: -40
02-27 18:47:39.472 D/BleProximity: 📶 RSSI: -38
02-27 18:47:39.778 D/BleProximity: 📶 RSSI: -38
02-27 18:47:40.080 D/BleProximity: 📶 RSSI: -40
02-27 18:47:40.386 D/BleProximity: 📶 RSSI: -40
02-27 18:47:40.688 D/BleProximity: 📶 RSSI: -38
02-27 18:47:40.991 D/BleProximity: 📶 RSSI: -40
02-27 18:47:41.293 D/BleProximity: 📶 RSSI: -41
02-27 18:47:41.595 D/BleProximity: 📶 RSSI: -39
02-27 18:47:41.902 D/BleProximity: 📶 RSSI: -40
02-27 18:47:42.205 D/BleProximity: 📶 RSSI: -42
02-27 18:47:42.509 D/BleProximity: 📶 RSSI: -43
02-27 18:47:42.811 D/BleProximity: 📶 RSSI: -41
02-27 18:47:43.117 D/BleProximity: 📶 RSSI: -41
02-27 18:47:43.423 D/BleProximity: 📶 RSSI: -44
02-27 18:47:43.726 D/BleProximity: 📶 RSSI: -42
02-27 18:47:44.028 D/BleProximity: 📶 RSSI: -41
02-27 18:47:44.332 D/BleProximity: 📶 RSSI: -42
02-27 18:47:44.636 D/BleProximity: 📶 RSSI: -43
02-27 18:47:44.939 D/BleProximity: 📶 RSSI: -41
02-27 18:47:45.241 D/BleProximity: 📶 RSSI: -41
02-27 18:47:45.548 D/BleProximity: 📶 RSSI: -43
02-27 18:47:45.852 D/BleProximity: 📶 RSSI: -42
02-27 18:47:46.155 D/BleProximity: 📶 RSSI: -41
02-27 18:47:46.460 D/BleProximity: 📶 RSSI: -42
02-27 18:47:46.763 D/BleProximity: 📶 RSSI: -43
02-27 18:47:47.066 D/BleProximity: 📶 RSSI: -42
02-27 18:47:47.373 D/BleProximity: 📶 RSSI: -41
02-27 18:47:47.676 D/BleProximity: 📶 RSSI: -43
02-27 18:47:47.979 D/BleProximity: 📶 RSSI: -43
02-27 18:47:48.282 D/BleProximity: 📶 RSSI: -44
02-27 18:47:48.588 D/BleProximity: 📶 RSSI: -44
02-27 18:47:48.891 D/BleProximity: 📶 RSSI: -44
02-27 18:47:49.194 D/BleProximity: 📶 RSSI: -44
02-27 18:47:49.495 D/BleProximity: 📶 RSSI: -43
02-27 18:47:49.799 D/BleProximity: 📶 RSSI: -44
02-27 18:47:50.101 D/BleProximity: 📶 RSSI: -44
02-27 18:47:50.406 D/BleProximity: 📶 RSSI: -44
02-27 18:47:50.712 D/BleProximity: 📶 RSSI: -43
02-27 18:47:51.017 D/BleProximity: 📶 RSSI: -43
02-27 18:47:51.321 D/BleProximity: 📶 RSSI: -44
02-27 18:47:51.624 D/BleProximity: 📶 RSSI: -44
02-27 18:47:51.926 D/BleProximity: 📶 RSSI: -44
02-27 18:47:52.228 D/BleProximity: 📶 RSSI: -44
02-27 18:47:52.535 D/BleProximity: 📶 RSSI: -45
02-27 18:47:52.837 D/BleProximity: 📶 RSSI: -44
02-27 18:47:53.140 D/BleProximity: 📶 RSSI: -44
02-27 18:47:53.441 D/BleProximity: 📶 RSSI: -43
02-27 18:47:53.747 D/BleProximity: 📶 RSSI: -43
02-27 18:47:54.049 D/BleProximity: 📶 RSSI: -43
02-27 18:47:54.352 D/BleProximity: 📶 RSSI: -43
02-27 18:47:54.656 D/BleProximity: 📶 RSSI: -44
02-27 18:47:54.957 D/BleProximity: 📶 RSSI: -44
02-27 18:47:55.260 D/BleProximity: 📶 RSSI: -43
02-27 18:47:55.564 D/BleProximity: 📶 RSSI: -44
02-27 18:47:55.867 D/BleProximity: 📶 RSSI: -45
02-27 18:47:56.171 D/BleProximity: 📶 RSSI: -44
02-27 18:47:56.476 D/BleProximity: 📶 RSSI: -44
02-27 18:47:56.779 D/BleProximity: 📶 RSSI: -44
02-27 18:47:57.083 D/BleProximity: 📶 RSSI: -41
02-27 18:47:57.385 D/BleProximity: 📶 RSSI: -41
02-27 18:47:57.692 D/BleProximity: 📶 RSSI: -42
02-27 18:47:57.993 D/BleProximity: 📶 RSSI: -43
02-27 18:47:58.299 D/BleProximity: 📶 RSSI: -41
02-27 18:47:58.601 D/BleProximity: 📶 RSSI: -42
02-27 18:47:58.907 D/BleProximity: 📶 RSSI: -43
02-27 18:47:59.210 D/BleProximity: 📶 RSSI: -42
02-27 18:47:59.513 D/BleProximity: 📶 RSSI: -41
02-27 18:47:59.815 D/BleProximity: 📶 RSSI: -42
02-27 18:48:00.116 D/BleProximity: 📶 RSSI: -42
02-27 18:48:00.420 D/BleProximity: 📶 RSSI: -40
02-27 18:48:00.723 D/BleProximity: 📶 RSSI: -40
02-27 18:48:01.029 D/BleProximity: 📶 RSSI: -41
02-27 18:48:01.335 D/BleProximity: 📶 RSSI: -42
02-27 18:48:01.638 D/BleProximity: 📶 RSSI: -40
02-27 18:48:01.941 D/BleProximity: 📶 RSSI: -40
02-27 18:48:02.244 D/BleProximity: 📶 RSSI: -42
02-27 18:48:02.545 D/BleProximity: 📶 RSSI: -41
02-27 18:48:02.849 D/BleProximity: 📶 RSSI: -39
02-27 18:48:03.152 D/BleProximity: 📶 RSSI: -40
02-27 18:48:03.455 D/BleProximity: 📶 RSSI: -42
02-27 18:48:03.758 D/BleProximity: 📶 RSSI: -40
02-27 18:48:04.060 D/BleProximity: 📶 RSSI: -40
02-27 18:48:04.362 D/BleProximity: 📶 RSSI: -41
02-27 18:48:04.664 D/BleProximity: 📶 RSSI: -41
02-27 18:48:04.969 D/BleProximity: 📶 RSSI: -40
02-27 18:48:05.272 D/BleProximity: 📶 RSSI: -40
02-27 18:48:05.578 D/BleProximity: 📶 RSSI: -42
02-27 18:48:05.883 D/BleProximity: 📶 RSSI: -41
02-27 18:48:06.186 D/BleProximity: 📶 RSSI: -40
02-27 18:48:06.489 D/BleProximity: 📶 RSSI: -40
02-27 18:48:06.794 D/BleProximity: 📶 RSSI: -42
02-27 18:48:07.096 D/BleProximity: 📶 RSSI: -40
02-27 18:48:07.399 D/BleProximity: 📶 RSSI: -40
02-27 18:48:07.701 D/BleProximity: 📶 RSSI: -41
02-27 18:48:08.005 D/BleProximity: 📶 RSSI: -41
02-27 18:48:08.309 D/BleProximity: 📶 RSSI: -40
02-27 18:48:08.613 D/BleProximity: 📶 RSSI: -40
02-27 18:48:08.918 D/BleProximity: 📶 RSSI: -42
02-27 18:48:09.224 D/BleProximity: 📶 RSSI: -41
02-27 18:48:09.525 D/BleProximity: 📶 RSSI: -40
02-27 18:48:09.827 D/BleProximity: 📶 RSSI: -40
02-27 18:48:10.134 D/BleProximity: 📶 RSSI: -42
02-27 18:48:10.437 D/BleProximity: 📶 RSSI: -40
02-27 18:48:10.739 D/BleProximity: 📶 RSSI: -40
02-27 18:48:11.046 D/BleProximity: 📶 RSSI: -42
02-27 18:48:11.347 D/BleProximity: 📶 RSSI: -41
02-27 18:48:11.650 D/BleProximity: 📶 RSSI: -40
02-27 18:48:11.952 D/BleProximity: 📶 RSSI: -40
02-27 18:48:12.256 D/BleProximity: 📶 RSSI: -42
02-27 18:48:12.563 D/BleProximity: 📶 RSSI: -41
02-27 18:48:12.865 D/BleProximity: 📶 RSSI: -40
02-27 18:48:13.168 D/BleProximity: 📶 RSSI: -40
02-27 18:48:13.471 D/BleProximity: 📶 RSSI: -42
02-27 18:48:13.774 D/BleProximity: 📶 RSSI: -40
02-27 18:48:14.075 D/BleProximity: 📶 RSSI: -40
02-27 18:48:14.377 D/BleProximity: 📶 RSSI: -42
02-27 18:48:14.683 D/BleProximity: 📶 RSSI: -41
02-27 18:48:14.987 D/BleProximity: 📶 RSSI: -40
02-27 18:48:15.290 D/BleProximity: 📶 RSSI: -40
02-27 18:48:15.592 D/BleProximity: 📶 RSSI: -41
02-27 18:48:15.896 D/BleProximity: 📶 RSSI: -41
02-27 18:48:16.203 D/BleProximity: 📶 RSSI: -40
02-27 18:48:16.518 D/BleProximity: 📶 RSSI: -40
02-27 18:48:16.814 D/BleProximity: 📶 RSSI: -42
02-27 18:48:17.120 D/BleProximity: 📶 RSSI: -41
02-27 18:48:17.422 D/BleProximity: 📶 RSSI: -42
02-27 18:48:17.724 D/BleProximity: 📶 RSSI: -43
02-27 18:48:18.028 D/BleProximity: 📶 RSSI: -42
02-27 18:48:18.331 D/BleProximity: 📶 RSSI: -42
02-27 18:48:18.633 D/BleProximity: 📶 RSSI: -42
02-27 18:48:18.936 D/BleProximity: 📶 RSSI: -44
02-27 18:48:19.237 D/BleProximity: 📶 RSSI: -41
02-27 18:48:19.539 D/BleProximity: 📶 RSSI: -40
02-27 18:48:19.842 D/BleProximity: 📶 RSSI: -42
02-27 18:48:20.144 D/BleProximity: 📶 RSSI: -44
02-27 18:48:20.447 D/BleProximity: 📶 RSSI: -41
02-27 18:48:20.750 D/BleProximity: 📶 RSSI: -42
02-27 18:48:21.053 D/BleProximity: 📶 RSSI: -44
02-27 18:48:21.355 D/BleProximity: 📶 RSSI: -43
02-27 18:48:21.658 D/BleProximity: 📶 RSSI: -42
02-27 18:48:21.958 D/BleProximity: 📶 RSSI: -42
02-27 18:48:22.261 D/BleProximity: 📶 RSSI: -44
02-27 18:48:22.564 D/BleProximity: 📶 RSSI: -42
02-27 18:48:22.871 D/BleProximity: 📶 RSSI: -42
02-27 18:48:23.174 D/BleProximity: 📶 RSSI: -43
02-27 18:48:23.480 D/BleProximity: 📶 RSSI: -44
02-27 18:48:23.783 D/BleProximity: 📶 RSSI: -42
02-27 18:48:24.089 D/BleProximity: 📶 RSSI: -42
02-27 18:48:24.393 D/BleProximity: 📶 RSSI: -44
02-27 18:48:24.695 D/BleProximity: 📶 RSSI: -42
02-27 18:48:25.002 D/BleProximity: 📶 RSSI: -42
02-27 18:48:25.305 D/BleProximity: 📶 RSSI: -43
02-27 18:48:25.610 D/BleProximity: 📶 RSSI: -43
02-27 18:48:25.912 D/BleProximity: 📶 RSSI: -41
02-27 18:48:26.216 D/BleProximity: 📶 RSSI: -42
02-27 18:48:26.521 D/BleProximity: 📶 RSSI: -43
02-27 18:48:26.823 D/BleProximity: 📶 RSSI: -43
02-27 18:48:27.126 D/BleProximity: 📶 RSSI: -41
02-27 18:48:27.430 D/BleProximity: 📶 RSSI: -40
02-27 18:48:27.732 D/BleProximity: 📶 RSSI: -43
02-27 18:48:28.034 D/BleProximity: 📶 RSSI: -42
02-27 18:48:28.336 D/BleProximity: 📶 RSSI: -42
02-27 18:48:28.638 D/BleProximity: 📶 RSSI: -43
02-27 18:48:28.942 D/BleProximity: 📶 RSSI: -43
02-27 18:48:29.244 D/BleProximity: 📶 RSSI: -41
02-27 18:48:29.548 D/BleProximity: 📶 RSSI: -42
02-27 18:48:29.849 D/BleProximity: 📶 RSSI: -43
02-27 18:48:30.152 D/BleProximity: 📶 RSSI: -44
02-27 18:48:30.453 D/BleProximity: 📶 RSSI: -41
02-27 18:48:30.755 D/BleProximity: 📶 RSSI: -42
02-27 18:48:31.058 D/BleProximity: 📶 RSSI: -44
02-27 18:48:31.360 D/BleProximity: 📶 RSSI: -43
02-27 18:48:31.667 D/BleProximity: 📶 RSSI: -42
02-27 18:48:31.966 D/BleProximity: 📶 RSSI: -43
02-27 18:48:32.268 D/BleProximity: 📶 RSSI: -44
02-27 18:48:32.570 D/BleProximity: 📶 RSSI: -42
02-27 18:48:32.872 D/BleProximity: 📶 RSSI: -42
